id|name|dob|age|gender|address|country|email|created_at|updated_at|total_kycs|last_kyc_date|kyc_outcome|wallet_num|fav_game|fav_game_bets|fav_game_bet_value|fav_game_profit|total_games|total_bets|bets_in_30days|bets_in_90days|total_bet_value|total_profit
7375238433|Gloria Daniel|1993-08-02|31|Female|6413 Stephanie Rapid Suite 363 Zacharymouth, IN 14885|Algeria|gloriadaniel@garcia.com|2023-12-11 10:02:37|2024-01-30 09:02:47|1|2024-04-14 17:45:33|Confirmed|1|Cricket|12|658.11|506.54|43|56|22|47|2803.4700000000003|967.57
5613205787|Mrs. Crystal Clark|2002-10-06|22|Female|30682 Juan Trafficway Suite 779 Gillburgh, MS 82596|Western Sahara|mrscrystalclark@yahoo.com|2022-12-09 14:55:03|2024-06-21 21:58:40|1|2024-12-29 12:26:46|Confirmed|1|Horse Racing|12|593.9|41.36|33|40|13|28|1908.7399999999998|939.9200000000001
2208151056|Kelly Sanders|1986-06-10|38|Male|USCGC Castro FPO AE 70178|San Marino|kellysanders@rhodes.com|2024-09-17 09:00:41|2024-10-19 20:15:33|1|2024-10-26 04:59:35|Confirmed|1|Greyhounds|14|614.81|140.53|39|54|16|39|2468.79|755.23
2021991646|Kimberly Castaneda|1966-03-19|58|Male|88871 Diaz Crossing New Bradton, IA 40077|Poland|kimberlycastaneda@gmail.com|2023-08-15 17:18:34|2024-03-03 09:20:56|1|2024-05-18 00:49:17|Confirmed|1|Basketball|9|472.96|118.14999999999999|31|37|8|21|1773.37|623.79
1235312094|Maurice Archer|1967-01-24|57|Female|473 Stafford Spring Apt. 139 Lake Jeffrey, NM 56585|China|mauricearcher@hotmail.com|2023-06-28 01:14:19|2023-12-10 03:36:58|1|2024-09-13 12:13:35|Confirmed|1|Football|16|896.55|456.51|37|51|18|34|2504.2799999999997|918.59
9073421753|Aaron Hughes|1997-12-14|27|Female|5954 Stacey Passage Suite 278 Philipshire, KY 41243|Belarus|aaronhughes@yahoo.com|2023-11-10 15:00:37|2024-09-24 01:14:21|1|2024-04-08 03:09:04|Confirmed|2|Cricket|13|613.89|162.49|39|48|15|35|2213.37|985.17
3332547882|Linda Dunlap|1951-09-21|73|Male|12751 Erica Coves Suite 386 Elizabethstad, NY 75746|Fiji|lindadunlap@frazier.com|2023-08-27 22:14:31|2024-01-01 18:39:02|2|2025-01-12 12:57:35|Confirmed|4|Cricket|17|870.43|129.92|38|43|10|28|2199.37|384.41999999999996
9564013291|Lauren Matthews|1961-03-11|63|Female|3286 David Radial Allenport, WV 71286|Uganda|laurenmatthews@hotmail.com|2024-11-25 23:40:08|2024-12-10 15:18:14|2|2024-12-31 13:29:22|Confirmed|1|Cricket|12|486.58|250.8|32|37|8|27|1654.04|496.38
3563431603|Robert Turner|1961-12-02|63|Female|98340 James Crossing Tonyaport, KY 04393|Sweden|robertturner@gmail.com|2022-02-06 12:46:11|2022-12-03 22:34:01|1|2024-12-31 10:22:20|Confirmed|2|Basketball|17|617.15|351.5|42|59|21|37|2788.29|984.54
6503592745|Kevin Thompson|1957-06-08|67|Male|83618 Timothy Island Murrayview, NV 98070|Botswana|kevinthompson@hotmail.com|2024-12-14 23:34:54|2025-01-05 00:47:43|1|2024-12-19 23:19:16|Confirmed|2|Cricket|15|633.02|92.99|32|41|14|29|1871.03|667.18
9897131208|Steven West|1964-07-16|60|Male|USCGC Rice FPO AE 01817|Guadeloupe|stevenwest@yahoo.com|2024-06-17 08:19:19|2025-01-08 21:57:22|2|2024-09-21 17:23:35|Confirmed|1|Cricket|13|738.83|139.41|40|52|16|34|2562.19|921.93
2275098217|Tiffany Edwards|1967-06-28|57|Male|19656 Sheila Terrace North Ryanchester, IN 92702|Germany|tiffanyedwards@abbott.com|2023-01-31 14:05:07|2024-05-21 04:49:53|1|2024-11-29 13:02:16|Confirmed|2|Horse Racing|11|426.81|338.29|35|46|14|33|2391.88|346.58000000000004
8938266642|Benjamin Gray|2000-07-27|24|Male|41912 Patel Circles Suite 252 East Ronald, IA 57889|Somalia|benjamingray@lopez.biz|2022-02-05 22:26:59|2023-03-07 02:09:22|2|2024-10-19 14:18:45|Confirmed|1|Greyhounds|9|473.5|128.8|32|37|6|21|1954.49|478.32
7123202703|Tracy Smith|1977-12-30|47|Female|920 Jillian Groves Apt. 469 West Amyshire, IL 70505|Thailand|tracysmith@gmail.com|2022-09-29 11:40:21|2024-08-28 10:15:43|1|2023-08-07 15:50:09|Confirmed|1|Cricket|16|835.96|31.850000000000012|37|50|13|34|2209.39|263.26
3979322039|Leah Mitchell|1966-01-22|58|Female|8966 Albert Brooks Apt. 290 Port Brian, VT 78512|Zambia|leahmitchell@dean-hawkins.biz|2023-03-02 07:35:32|2023-08-26 14:47:34|1|2024-06-13 21:38:06|Confirmed|1|Cricket|20|917.6|586.65|38|56|16|36|2707.57|598.9899999999999
6154143269|Madison Flowers|1951-07-12|73|Female|009 Donna Via Apt. 610 Lake Tracyfort, RI 85467|Kiribati|madisonflowers@owens.com|2022-09-13 17:36:47|2024-09-22 18:23:52|1|2024-05-19 13:17:10|Confirmed|3|Cricket|14|673.41|261.52|35|40|14|32|1996.48|589.3299999999999
6433666373|Dr. James Oneal|1957-11-19|67|Male|Unit 4798 Box 0371 DPO AA 13574|Italy|drjamesoneal@gmail.com|2023-01-17 15:38:50|2023-08-11 03:04:37|1|2023-11-25 13:07:31|Confirmed|1|Cricket|14|656.44|328.48|39|53|16|35|2485.46|1034.6000000000001
2344195235|John Mason|1950-06-08|74|Male|15340 Wagner Haven Ruizmouth, NY 54258|United Arab Emirates|johnmason@hotmail.com|2023-05-24 14:21:02|2024-01-24 06:41:07|1|2024-01-05 08:22:34|Confirmed|1|Cricket|11|433.96|14.18|35|49|14|35|2318.33|261.28
2252217617|Julie Warner|1989-09-05|35|Female|5322 Ashley Manor Maryfurt, WI 62606|Mongolia|juliewarner@gmail.com|2023-12-16 01:55:30|2024-01-20 06:26:54|1|2024-11-27 05:07:38|Confirmed|1|Cricket|14|741.1899999999999|410.76|43|58|14|41|3029.73|1367.82
7910574756|Rick Banks|1967-03-17|57|Male|273 Daniel Manors Apt. 967 Watsonberg, NE 03530|Lebanon|rickbanks@johnson.com|2022-01-05 14:55:45|2024-07-15 19:42:33|3|2024-08-14 17:00:44|Confirmed|2|Cricket|12|376.26|158.63|38|48|10|28|2253.17|700.98
2983814248|Mrs. Mariah Miller|1969-02-08|55|Male|USNV Mccormick FPO AE 30622|Gabon|mrsmariahmiller@gallagher.com|2023-03-26 00:15:57|2024-12-08 05:15:17|1|2023-08-06 19:14:04|Confirmed|2|Cricket|10|581.6|269.87|39|52|15|32|2785.4300000000003|658.2
5526891340|Christopher Short|1951-07-19|73|Female|5681 Thomas Villages Suite 043 East Katherinehaven, DE 81129|Slovenia|christophershort@hotmail.com|2023-01-18 21:40:50|2024-03-23 17:33:00|1|2023-07-15 22:10:19|Confirmed|1|Cricket|11|794.35|434.93|36|47|17|37|2574.9700000000003|709.9100000000001
7532885113|Sydney Cox|1961-06-28|63|Female|693 John Path Apt. 076 Port Shane, VT 01726|Monaco|sydneycox@gmail.com|2022-03-07 11:24:12|2022-12-17 11:18:14|1|2023-05-03 09:31:38|Confirmed|2|Cricket|11|725.65|643.08|36|38|6|26|2167.43|1382.03
5716005411|William Kramer|1989-10-29|35|Female|701 Bethany Wells Apt. 010 Monicaville, AL 64053|Indonesia|williamkramer@dyer-bennett.net|2022-07-31 05:26:22|2022-10-01 08:55:54|3|2024-12-08 19:03:46|Confirmed|1|Cricket|15|940.27|109.71|41|55|17|36|3034.18|714.36
8471854062|Reginald Snyder|1969-03-28|55|Male|72408 Tapia Road Lake Michelle, VA 51676|Jordan|reginaldsnyder@johnson-smith.info|2022-06-08 06:07:03|2024-10-15 06:14:20|1|2023-12-14 07:29:48|Confirmed|2|Cricket|12|483.7|265.94|31|43|7|31|1974.67|662.52
8377930029|Edwin Hernandez|1950-08-29|74|Female|8635 Haynes Lights Port Anitaton, IN 26491|Guatemala|edwinhernandez@gonzalez.com|2022-11-24 06:55:00|2023-02-02 23:03:35|1|2023-10-06 03:40:24|Confirmed|1|Cricket|21|1177.25|351.7|44|67|18|43|3268.08|1334.84
1683278914|Matthew Gray|1966-07-11|58|Female|026 Theresa Drive Tarastad, AZ 50640|Saint Vincent and the Grenadines|matthewgray@hotmail.com|2024-05-24 21:29:02|2024-06-01 06:33:06|1|2024-10-23 16:14:58|Confirmed|2|Cricket|12|777.3100000000001|323.96000000000004|38|50|13|34|3038.38|1334.06
5859315413|Tammy Salazar|1985-11-12|39|None of Above|95950 William Mountain Suite 534 Port Veronicaberg, IN 58133|Nigeria|tammysalazar@ray.com|2023-12-24 23:05:14|2024-02-04 03:22:13|1|2024-07-27 09:55:22|Confirmed|1|Horse Racing|11|673.37|119.57|40|46|8|30|2638.65|1113.8500000000001
2603708503|Deborah Ross|1973-08-31|51|Male|44063 Mary Points Suite 922 East Jenniferton, CT 21614|Bhutan|deborahross@patterson.com|2022-12-21 01:13:05|2024-03-13 04:33:12|1|2024-11-25 04:32:28|Confirmed|2|Horse Racing|9|463.21000000000004|10.439999999999998|35|39|13|28|1713.31|416.76
7159278528|Aimee Reyes|1994-11-27|30|Male|01234 Lee Turnpike Valdezshire, NV 50366|Jordan|aimeereyes@yahoo.com|2024-10-21 07:47:57|2024-12-13 09:06:33|1|2024-12-21 11:32:41|Confirmed|1|Cricket|9|371.29|44.50999999999999|38|43|15|27|2091.31|652.2199999999999
2829158669|Michael Bell|1979-07-18|45|Male|5923 Nicholas Oval North Stephaniefurt, DE 88037|Niger|michaelbell@gmail.com|2024-10-17 22:14:51|2024-11-10 20:52:56|1|2024-11-06 08:54:29|Confirmed|2|Horse Racing|12|599.04|14.420000000000007|38|52|17|36|2614.78|858.25
6485962280|Brendan Lane|1959-04-16|65|Male|04014 Kristin Rue North Brianland, NY 45187|Wallis and Futuna|brendanlane@yahoo.com|2023-05-23 03:27:50|2023-06-04 13:31:13|1|2023-12-11 19:15:08|Confirmed|1|Greyhounds|12|749.02|290.3|28|34|12|23|1696.33|622.41
6038537561|Casey Walsh|1977-04-13|47|Male|PSC 0559, Box 2180 APO AA 24824|Hungary|caseywalsh@villarreal-singleton.info|2023-10-11 11:16:57|2024-03-13 18:53:54|1|2024-03-18 14:19:55|Confirmed|1|Cricket|17|616.37|184.53|32|44|8|30|2066.65|585.11
2538696187|Dr. Sarah Huber|1999-02-17|25|Male|0791 Jason Fork Suite 447 West Emily, GA 76805|Belarus|drsarahhuber@gmail.com|2024-08-04 06:07:31|2024-11-04 14:16:31|1|2024-11-10 05:29:39|Confirmed|1|Cricket|17|916.1|413.04|46|57|15|42|2989.19|1523.13
0776895907|Kristina Martin|1972-03-17|52|Male|691 Grace Court Apt. 489 Wangside, AK 32275|Spain|kristinamartin@gmail.com|2024-08-03 07:10:16|2024-10-24 06:54:45|2|2025-01-02 04:10:34|Confirmed|1|Cricket|19|1129.89|523.67|44|60|18|39|2973.71|1113.03
1142858497|Joshua Bennett|1952-04-12|72|Male|545 Cathy Corners Apt. 284 Chrisfort, ID 58540|Korea|joshuabennett@gmail.com|2022-03-20 19:51:46|2024-01-21 21:27:28|1|2023-03-31 10:19:41|Confirmed|2|Cricket|13|494.41|159.31|36|42|12|30|1823.18|755.0600000000001
7183949186|Andrew Singh|2000-10-28|24|Male|863 Jesse Roads Suite 506 West Ryan, LA 25440|Hungary|andrewsingh@gmail.com|2023-08-20 20:50:28|2023-09-14 16:29:51|1|2024-09-23 06:45:40|Confirmed|2|Cricket|15|773.24|500.11|38|47|12|37|2688.79|1079.97
6587360169|Courtney Adams|2002-08-08|22|Female|93225 Chapman Ports Robertsside, MA 03275|Wallis and Futuna|courtneyadams@gmail.com|2024-07-19 03:53:22|2024-10-03 10:08:17|1|2024-11-26 08:20:22|Confirmed|1|Cricket|20|1145.9|160.10999999999999|40|53|15|35|2852.67|772.15
1506336588|Amy Bender|1975-09-11|49|Female|50871 Sharon Track Apt. 340 Browntown, CT 47503|Tuvalu|amybender@yahoo.com|2022-05-05 20:21:12|2023-03-01 02:29:02|1|2024-03-31 00:48:47|Confirmed|1|Greyhounds|12|620.46|18.65|33|45|16|28|2050.28|659.07
7667344569|Norman Yu|1995-09-14|29|Male|814 Martinez Common East Susanmouth, AR 75762|Hungary|normanyu@yahoo.com|2023-11-27 16:16:10|2024-04-22 04:50:45|1|2024-08-25 21:05:47|Confirmed|3|Basketball|11|704.0500000000001|-12.619999999999987|30|35|7|22|2064.3|208.28000000000003
4182576384|Andrew Valdez|1971-11-25|53|Male|688 Aaron Summit North Tyler, UT 59014|Central African Republic|andrewvaldez@yahoo.com|2024-08-06 18:43:21|2024-12-15 20:27:52|1|2024-09-13 09:55:44|Confirmed|1|Cricket|18|1018.9|451.45|42|52|11|36|3090.87|1617.27
0107182300|Anthony Tyler|2000-01-16|24|Female|96506 Collins Islands Reevesmouth, TX 93962|Belgium|anthonytyler@ayala.info|2022-12-20 14:07:59|2023-10-24 10:07:24|3|2024-08-07 04:27:22|Confirmed|1|Basketball|11|716.15|172.24|42|45|9|31|2621.73|626.45
5930365422|Debra Moore|2006-10-05|18|Female|7858 Duran Locks Melanieview, MT 14793|Holy See (Vatican City State)|debramoore@morris-swanson.com|2022-09-07 01:01:29|2024-02-28 11:57:53|3|2024-12-22 11:59:24|Confirmed|2|Greyhounds|13|583.75|119.82999999999998|39|54|20|40|2689.94|800.38
7543988908|Jonathan Benson|1990-02-16|34|Male|48179 Jeffery Parkway Millerport, MS 39424|Tajikistan|jonathanbenson@powers.com|2024-12-21 14:21:20|2025-01-09 12:06:22|1|2025-01-05 19:11:41|Confirmed|1|Cricket|11|660.18|333.21|33|39|12|23|2235.2799999999997|771.23
6525422822|Christine Barnett|1999-07-30|25|Male|69483 Wilson Orchard Suite 467 New Jenniferchester, CA 52283|Netherlands|christinebarnett@hotmail.com|2023-03-11 09:56:20|2024-10-02 02:01:09|1|2024-06-19 02:53:41|Confirmed|1|Cricket|14|456.6|116.45|34|39|9|26|1830.0700000000002|30.870000000000005
4205009106|Charles Miller|1963-09-26|61|Female|694 Jones Ports Suite 553 West Robert, MT 72970|United States of America|charlesmiller@coleman.biz|2024-09-03 18:47:13|2024-09-21 14:37:58|1|2024-11-04 07:18:31|Confirmed|1|Cricket|17|873.13|312.87|38|49|14|31|2242.79|862.12
1108220418|Carl Gutierrez|1993-07-07|31|Female|5781 Coleman Port Apt. 210 South Meaganbury, CO 39561|Slovakia (Slovak Republic)|carlgutierrez@hotmail.com|2022-08-27 14:01:42|2023-08-29 04:42:20|1|2023-07-28 01:17:02|Confirmed|2|Cricket|12|648.17|402.96999999999997|35|39|9|23|2098.08|679.49
0337652812|Michael Garner|1999-07-04|25|Male|057 Lisa Cliffs Apt. 480 South Sue, ME 39406|Svalbard & Jan Mayen Islands|michaelgarner@hotmail.com|2023-12-09 06:49:30|2024-06-30 11:24:23|3|2024-11-25 11:20:43|Confirmed|1|Cricket|11|651.16|86.08|38|43|13|33|2229.04|388.02000000000004
3292907793|Susan Arnold|1949-04-03|75|Male|963 Andrea Passage New April, IA 70548|Suriname|susanarnold@yahoo.com|2022-09-22 08:38:10|2024-04-30 19:39:38|1|2024-08-01 12:51:05|Confirmed|2|Cricket|16|731.44|112.38|33|49|21|34|2472.1000000000004|709.88
1356644801|Lisa Brown|1986-08-13|38|Male|478 Davis Glens Apt. 318 Phillipland, SC 48947|Oman|lisabrown@gmail.com|2022-04-09 04:48:03|2024-04-26 06:52:00|1|2023-03-11 01:56:16|Confirmed|2|Greyhounds|15|784.95|492.81|42|53|14|38|2577.05|946.1800000000001
8895633458|Morgan Lam|1967-10-07|57|Male|2756 Wood Mall Mckinneyfurt, MN 28429|Russian Federation|morganlam@gmail.com|2022-06-04 14:07:58|2023-07-24 18:14:04|1|2025-01-10 06:35:43|Confirmed|2|Greyhounds|13|539.43|222.28|40|56|9|37|2048.13|879.1700000000001
1581493354|Douglas Bradley|1985-06-29|39|Male|58158 Kristi Mountains Suite 285 Cynthiaview, CT 05764|Micronesia|douglasbradley@mcdonald.com|2023-12-06 08:25:23|2024-05-21 08:46:55|1|2024-09-17 03:54:11|Confirmed|1|Cricket|19|1158.39|510.77000000000004|46|59|16|39|3126.1000000000004|884.0300000000001
9134300101|Kimberly Powell|1978-07-18|46|Male|69779 Williams Court East Robertton, OR 44108|Uzbekistan|kimberlypowell@hotmail.com|2023-01-13 02:36:14|2023-09-12 04:41:52|2|2024-06-11 18:39:55|Confirmed|1|Cricket|14|750.62|92.48|37|47|9|34|2458.44|206.73999999999998
1195499885|Amy Williams|1954-12-21|70|Male|9655 Jesus Bridge West Rebecca, KS 75130|Tonga|amywilliams@taylor.com|2022-07-20 22:19:23|2024-10-30 14:33:07|2|2024-12-25 03:11:38|Confirmed|1|Basketball|11|379.93|309.21999999999997|40|55|12|36|2773.77|869.34
0338416605|Timothy Vaughn|2006-11-07|18|Female|29207 Danielle Ways Apt. 615 East Maryton, IN 80349|Serbia|timothyvaughn@hotmail.com|2023-06-08 19:32:29|2024-12-01 05:14:03|1|2024-09-21 00:27:29|Confirmed|1|Football|8|470.61|160.2|33|43|10|30|2107.41|949.75
0852653201|Jason Hill|1964-01-10|61|Female|0901 Jacqueline Mews Suite 221 Elizabethchester, NE 30407|Taiwan|jasonhill@perry.com|2022-09-23 07:30:04|2023-01-24 14:45:28|1|2024-12-15 21:15:42|Confirmed|2|Cricket|13|565.62|265.05|38|47|10|28|2425.7|512.5600000000001
2820190196|Jennifer Paul|1996-11-22|28|Male|92505 Tanner Pine Suite 403 Hollyland, RI 63124|Korea|jenniferpaul@gmail.com|2023-03-31 08:44:50|2024-09-01 17:38:33|1|2024-03-04 12:16:10|Confirmed|1|Cricket|16|808.43|376.39|37|42|6|30|2225.82|968.03
2004615739|Maurice Obrien|1950-02-05|74|Male|733 Robert Mountain Apt. 692 Crystalhaven, WA 55147|Kenya|mauriceobrien@deleon.org|2022-12-31 20:40:42|2023-11-12 04:53:19|1|2024-01-17 13:51:50|Confirmed|3|Cricket|16|785.62|331.7|38|61|25|39|2863.79|1308.15
6459395248|David Parks|1956-03-03|68|Male|70993 Shaw Summit North Scottton, IL 67992|Germany|davidparks@hotmail.com|2023-05-11 02:58:27|2023-06-21 00:01:53|1|2023-10-01 16:20:53|Confirmed|1|Cricket|9|401.36|83.55|36|42|10|29|1733.23|310.19
8014966099|Patricia Wagner|2005-10-06|19|Male|102 Adkins Harbors South Natalieshire, TX 97134|Russian Federation|patriciawagner@hotmail.com|2023-04-28 12:25:19|2024-01-30 07:51:12|1|2023-11-23 18:37:15|Confirmed|2|Cricket|14|805.16|30.950000000000003|31|37|9|25|1728.43|438.93
7984342598|Terri Collins|1975-08-26|49|Male|3191 Hunt Isle Suite 197 Port Tracey, SC 92944|Bolivia|terricollins@lopez-daugherty.net|2024-10-29 05:12:25|2024-12-23 02:15:20|1|2024-11-14 16:31:16|Confirmed|2|Cricket|13|556.02|204.92|39|48|20|33|2339.39|1119.99
9267097341|Anne Foley|1949-02-28|75|Male|619 Jesse Bridge New Michaelmouth, NH 06340|Eritrea|annefoley@hotmail.com|2024-05-29 03:31:34|2024-06-19 02:48:47|1|2024-09-26 11:31:18|Confirmed|4|Football|12|727.69|486.02000000000004|37|52|18|38|2985.83|1354.35
8719181246|Maria Pham|1961-05-12|63|Male|3327 Michael Freeway Apt. 481 Andrewmouth, PA 58221|Guam|mariapham@eaton.org|2023-03-31 22:41:35|2024-01-24 19:26:56|1|2024-06-19 17:38:14|Confirmed|3|Cricket|21|1216.62|-129.98000000000002|46|60|18|40|3012.95|578.97
4804405498|Megan Mayer|1986-09-12|38|Male|1624 Jeffery Cape Apt. 797 New Robertstad, NY 83540|Yemen|meganmayer@hotmail.com|2024-11-17 23:14:37|2025-01-04 01:06:58|3|2025-01-12 08:19:15|Confirmed|2|Cricket|17|730.52|407.13|41|58|23|41|3057.51|1057.71
9906153693|Kevin Boyer|2001-10-09|23|Female|9472 Wilkins Park New Charlesberg, MN 03028|Comoros|kevinboyer@smith.com|2024-12-09 08:04:51|2024-12-27 22:47:33|1|2025-01-04 02:48:55|Confirmed|1|Cricket|17|896.06|378.90000000000003|32|46|16|29|2327.45|956.3100000000001
7640085174|Joshua Garcia|1983-04-10|41|Male|PSC 8922, Box 2726 APO AA 64626|Montserrat|joshuagarcia@brown.info|2022-05-07 05:33:03|2023-06-04 10:35:32|1|2024-02-27 01:07:35|Confirmed|2|Cricket|11|606.41|608.71|40|46|9|25|2524.3|1124.68
4850312828|Scott Cabrera|1959-02-18|65|Female|1225 Miranda Shore Suite 832 Burtonbury, UT 94262|Jersey|scottcabrera@hotmail.com|2024-08-25 08:04:37|2024-12-17 02:44:17|1|2024-09-04 13:36:30|Confirmed|2|Cricket|12|627.91|242.82000000000002|45|48|12|35|2448.44|851.95
6377899267|James Ramsey|1961-05-21|63|None of Above|257 Davis Crescent East Carmenton, TN 81106|Congo|jamesramsey@hutchinson.info|2024-12-30 00:53:59|2025-01-04 19:51:50|1|2025-01-02 06:48:53|Confirmed|2|Cricket|15|736.96|129.22|35|42|12|32|2055.78|641.09
0474257134|Eddie Anderson|1965-01-10|60|Female|2626 Andrea Prairie Scottchester, MN 26026|Equatorial Guinea|eddieanderson@morgan-fox.com|2023-10-12 20:16:14|2024-10-15 10:45:32|1|2024-10-08 20:26:31|Confirmed|1|Football|12|619.79|-70.23|43|47|11|37|2408.33|328.71
2627345220|Terry Allison|1996-04-25|28|None of Above|64994 Gregory Walks New Christopherburgh, ME 97925|United States Virgin Islands|terryallison@burton-reid.info|2022-10-10 15:53:37|2024-02-07 16:49:43|2|2024-10-10 11:57:45|Confirmed|1|Horse Racing|14|787.1|403.85999999999996|35|50|13|34|2726.51|711.46
3998452817|Melissa Chandler|1969-10-12|55|Male|87570 Kathleen Roads Apt. 661 Amandaborough, AZ 49216|Montenegro|melissachandler@schroeder.com|2023-12-29 05:36:14|2024-05-09 05:45:15|1|2024-05-09 01:43:16|Confirmed|2|Football|15|806.71|111.38|40|53|10|35|2814.36|345.47999999999996
0858548687|Katherine West|1972-09-23|52|Male|32965 Fred View South Christopher, DC 53185|Gibraltar|katherinewest@wood-jackson.com|2023-04-02 16:22:11|2023-10-03 18:58:32|1|2024-12-25 10:01:17|Confirmed|1|Cricket|15|856.93|410.08000000000004|41|50|12|37|2873.61|914.0400000000001
4988419885|Deborah Ferguson|1959-01-10|66|Male|23511 Miller Greens New Bradyburgh, MN 88134|Nigeria|deborahferguson@rodriguez.com|2024-04-05 01:20:24|2024-07-05 19:17:29|2|2024-12-01 11:07:28|Confirmed|3|Cricket|19|882.5500000000001|249.65|46|53|12|36|2638.16|586.48
5030076934|Darlene Gomez|1996-12-07|28|None of Above|2518 Bobby Route Apt. 846 Whitneyport, CA 91660|Greece|darlenegomez@watson.com|2023-03-01 02:30:36|2024-03-01 09:34:50|1|2023-11-11 19:13:33|Confirmed|2|Cricket|18|777.8|147.48999999999998|38|46|8|30|2237.92|492.13
8008990786|Julie Allen MD|1966-11-15|58|Female|1569 Richard Spur Apt. 363 Gregorystad, MT 81236|Brazil|julieallenmd@hotmail.com|2023-08-31 17:44:33|2023-12-29 03:59:57|1|2024-05-27 12:43:05|Confirmed|3|Cricket|14|479.19|127.77|42|54|22|43|2514.72|715.9300000000001
1658861295|Sara Dennis|2003-09-26|21|None of Above|971 Megan Brooks Suite 822 New Davidhaven, WY 84837|Kazakhstan|saradennis@hotmail.com|2024-05-27 06:43:48|2024-11-11 16:35:46|2|2024-11-22 00:43:46|Confirmed|2|Greyhounds|13|717.83|75.41|34|40|10|25|2194.4|638.98
3213370534|Teresa Williams|1953-10-09|71|Male|31488 Rice Overpass Apt. 748 North Anna, NM 59463|Grenada|teresawilliams@gmail.com|2022-09-04 12:44:38|2024-12-11 04:32:23|2|2024-09-23 01:26:33|Confirmed|1|Cricket|13|612.99|209.96|38|50|18|36|2818.05|1081.47
5322845002|Sherri Morgan|1982-01-16|42|Female|973 Joseph Bypass Lake Seanbury, OK 67531|Saint Barthelemy|sherrimorgan@mcintyre.com|2023-05-19 14:40:36|2024-11-16 10:33:58|2|2024-08-28 17:16:31|Confirmed|2|Cricket|21|1197.2|119.50999999999999|35|49|11|32|2403.94|612.71
6407562248|Richard Bailey|1978-03-08|46|Female|3142 Brad Mountains North Amymouth, CO 00600|Monaco|richardbailey@norris.com|2022-01-17 06:16:09|2024-04-03 11:56:53|1|2022-11-27 04:01:00|Confirmed|3|Greyhounds|9|432.96|99.24000000000001|36|43|11|31|2158.95|754.71
5720183275|Alison Poole|1963-06-24|61|Male|48671 Tammy Trail Brentville, AR 82278|Bangladesh|alisonpoole@gutierrez.com|2022-06-10 13:21:30|2024-02-14 18:11:48|1|2023-03-31 15:36:02|Confirmed|2|Cricket|18|1074.39|9.549999999999994|48|55|17|42|3427.86|900.3399999999999
1579184687|Kayla Kim|1956-05-19|68|Female|0657 Hardy Port Suite 260 West Keith, MS 62304|Albania|kaylakim@williams.com|2022-05-20 04:50:10|2022-08-15 02:24:04|1|2024-07-19 00:14:20|Confirmed|1|Cricket|10|473.96000000000004|-0.44999999999999574|42|54|12|36|2303.4|516.1899999999999
3609515179|Natalie Wolfe|1979-05-01|45|Male|23330 Jones Stream Apt. 629 Nicoleburgh, VA 29971|Guadeloupe|nataliewolfe@mason.org|2024-03-18 13:41:37|2024-10-10 19:56:11|1|2024-11-30 04:50:45|Confirmed|2|Cricket|18|1070.7|430.53999999999996|43|56|14|40|2854.2200000000003|681.9
3608021504|Andrea Oconnell|1968-02-23|56|Female|04809 Allison Center North Kristinland, MI 54635|Burkina Faso|andreaoconnell@hotmail.com|2022-07-06 16:27:47|2023-05-28 18:09:12|1|2023-03-24 14:23:42|Confirmed|1|Cricket|17|724.76|73.36|38|53|11|33|2741.22|353.66
9845391796|Daniel Murray|1987-05-04|37|Female|6290 Richardson Roads Suite 061 New Scott, TX 98090|Iraq|danielmurray@hotmail.com|2023-06-23 00:15:34|2024-08-15 10:15:54|3|2024-07-07 08:35:05|Confirmed|1|Cricket|15|883.0|614.46|43|48|10|34|2503.31|1095.38
2987235211|Mary Fleming|1990-07-11|34|Female|549 Walton Squares New Destinychester, MD 55229|Luxembourg|maryfleming@wright.com|2023-06-28 09:19:49|2024-12-31 07:30:54|2|2025-01-11 22:07:39|Confirmed|1|Cricket|13|639.4499999999999|439.13|39|52|12|37|2769.72|1505.81
8619760924|Allison Wilkins|2005-06-09|19|Male|317 Eric Shore West Stevenborough, TX 38902|Wallis and Futuna|allisonwilkins@hotmail.com|2024-06-13 15:03:43|2024-09-28 22:14:56|1|2024-07-08 15:07:54|Confirmed|3|Cricket|12|735.65|208.51999999999998|36|49|11|35|2735.14|726.23
7818730724|Joseph Mitchell|1978-09-07|46|Male|97949 Montoya Plains New Edwardville, DC 31865|Holy See (Vatican City State)|josephmitchell@smith-nichols.com|2023-07-24 10:52:23|2024-04-14 12:30:24|1|2024-01-18 20:27:28|Confirmed|1|Cricket|14|711.6|268.62|33|43|12|30|2074.02|1234.75
7970987151|Amanda Beck|1968-12-10|56|Male|841 Lindsey Circle Lake Richardtown, MA 06201|Korea|amandabeck@gmail.com|2024-10-27 12:36:53|2024-11-10 04:38:38|1|2024-10-29 15:09:03|Confirmed|1|Football|9|322.77|282.87|37|50|18|38|2376.18|1216.8
6925231605|Tracy Cunningham|1953-03-25|71|Male|917 Romero Tunnel Bryantberg, WY 48980|Cuba|tracycunningham@hotmail.com|2023-01-16 12:06:50|2024-12-19 23:46:12|1|2024-11-23 13:18:12|Confirmed|1|Cricket|16|850.14|516.49|37|49|10|30|2264.96|723.57
